beginpoint,endpoint,period,libsetup,checktype,required,arrival,slack,launchclk,captureclk,skew,fanout,netdelay,netcount,instcount,invdelay,bufdelay,combodelay,seqdelay,totaldelay,invcount,bufcount,combocount,seqcount,portcount,load,wirelength
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[1002]/D,1.200,0.008,Setup Check,1.689,3.340,-1.652,0.295,0.496,0.201,208,0.073,33,33,0.0,0.0,2.7910000000000004,0.181,0.0,0,0,32,1,0,0.3720000000000001,1186.2640000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[183]/D,1.200,0.045,Setup Check,1.680,3.331,-1.652,0.295,0.525,0.23000000000000004,209,0.08,34,34,0.068,0.0,2.704,0.181,0.0,1,0,32,1,0,0.3720000000000001,1193.419
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[877]/D,1.200,0.047,Setup Check,1.646,3.297,-1.652,0.295,0.492,0.197,218,0.074,34,34,0.105,0.0,2.641,0.181,0.0,1,0,32,1,0,0.3770000000000001,1175.5080000000003
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[597]/D,1.200,0.039,Setup Check,1.661,3.313,-1.651,0.295,0.5,0.20500000000000002,209,0.068,34,34,0.068,0.0,2.6969999999999996,0.181,0.0,1,0,32,1,0,0.3750000000000001,1202.525
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[955]/D,1.200,0.049,Setup Check,1.659,3.310,-1.651,0.295,0.508,0.21300000000000002,212,0.073,34,34,0.113,0.0,2.6470000000000002,0.181,0.0,1,0,32,1,0,0.3710000000000001,1183.3100000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[559]/D,1.200,0.067,Setup Check,1.615,3.267,-1.651,0.295,0.483,0.188,210,0.089,34,34,0.112,0.0,2.587,0.181,0.0,2,0,31,1,0,0.3750000000000001,1186.968
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[187]/D,1.200,0.059,Setup Check,1.666,3.316,-1.651,0.295,0.524,0.22900000000000004,212,0.079,34,34,0.113,0.0,2.6470000000000002,0.181,0.0,1,0,32,1,0,0.3710000000000001,1183.3100000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[481]/D,1.200,0.142,Setup Check,1.587,3.238,-1.651,0.295,0.529,0.23400000000000004,186,0.06,31,31,0.0,0.0,2.7,0.181,0.0,0,0,30,1,0,0.3330000000000001,1065.7530000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[737]/D,1.200,0.134,Setup Check,1.586,3.236,-1.650,0.295,0.52,0.22500000000000003,186,0.058,31,31,0.0,0.0,2.7,0.181,0.0,0,0,30,1,0,0.3330000000000001,1065.7530000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[465]/D,1.200,0.048,Setup Check,1.652,3.302,-1.650,0.295,0.5,0.20500000000000002,209,0.07,34,34,0.068,0.0,2.6839999999999997,0.181,0.0,1,0,32,1,0,0.3630000000000001,1144.736
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[51]/D,1.200,0.014,Setup Check,1.702,3.352,-1.650,0.295,0.516,0.22100000000000003,208,0.089,31,31,0.219,0.0,2.5670000000000006,0.181,0.0,2,0,28,1,0,0.3590000000000001,1094.9189999999999
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[374]/D,1.200,0.049,Setup Check,1.662,3.312,-1.650,0.295,0.511,0.21600000000000003,209,0.069,34,34,0.068,0.0,2.6959999999999997,0.181,0.0,1,0,32,1,0,0.3840000000000001,1253.855
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[266]/D,1.200,0.025,Setup Check,1.685,3.335,-1.650,0.295,0.51,0.21500000000000002,208,0.068,33,33,0.0,0.0,2.7910000000000004,0.181,0.0,0,0,32,1,0,0.3720000000000001,1186.2640000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[595]/D,1.200,0.036,Setup Check,1.662,3.312,-1.650,0.295,0.497,0.202,209,0.07,34,34,0.068,0.0,2.694,0.181,0.0,1,0,32,1,0,0.3700000000000001,1175.76
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[948]/D,1.200,0.038,Setup Check,1.670,3.320,-1.650,0.295,0.508,0.21300000000000002,209,0.073,34,34,0.068,0.0,2.7,0.181,0.0,1,0,32,1,0,0.3770000000000001,1212.721
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[719]/D,1.200,0.068,Setup Check,1.615,3.265,-1.650,0.295,0.483,0.188,210,0.087,34,34,0.112,0.0,2.587,0.181,0.0,2,0,31,1,0,0.3750000000000001,1186.968
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[476]/D,1.200,0.074,Setup Check,1.678,3.327,-1.650,0.295,0.552,0.25700000000000006,217,0.083,33,33,0.105,0.0,2.662,0.181,0.0,1,0,31,1,0,0.3860000000000001,1241.1760000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[845]/D,1.200,0.046,Setup Check,1.648,3.298,-1.650,0.295,0.494,0.199,218,0.074,34,34,0.105,0.0,2.641,0.181,0.0,1,0,32,1,0,0.3770000000000001,1175.5080000000003
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[335]/D,1.200,0.078,Setup Check,1.614,3.264,-1.650,0.295,0.492,0.197,210,0.086,34,34,0.112,0.0,2.587,0.181,0.0,2,0,31,1,0,0.3750000000000001,1186.968
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[215]/D,1.200,0.043,Setup Check,1.681,3.331,-1.650,0.295,0.525,0.23000000000000004,209,0.079,34,34,0.068,0.0,2.704,0.181,0.0,1,0,32,1,0,0.3720000000000001,1193.419
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_mepc_csr_rdata_q_reg[29]/D,1.200,0.035,Setup Check,1.604,3.253,-1.649,0.295,0.439,0.14400000000000002,135,0.06,22,22,0.265,0.0,2.452,0.181,0.0,2,0,19,1,0,0.256,853.4459999999999
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[534]/D,1.200,0.043,Setup Check,1.669,3.318,-1.649,0.295,0.512,0.21700000000000003,209,0.075,34,34,0.068,0.0,2.6959999999999997,0.181,0.0,1,0,32,1,0,0.3840000000000001,1253.855
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[699]/D,1.200,0.048,Setup Check,1.667,3.316,-1.649,0.295,0.515,0.22000000000000003,212,0.078,34,34,0.113,0.0,2.6470000000000002,0.181,0.0,1,0,32,1,0,0.3710000000000001,1183.3100000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[219]/D,1.200,0.057,Setup Check,1.667,3.316,-1.649,0.295,0.525,0.23000000000000004,212,0.079,34,34,0.113,0.0,2.6470000000000002,0.181,0.0,1,0,32,1,0,0.3710000000000001,1183.3100000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[817]/D,1.200,0.037,Setup Check,1.651,3.300,-1.649,0.295,0.488,0.193,209,0.067,34,34,0.068,0.0,2.6839999999999997,0.181,0.0,1,0,32,1,0,0.3630000000000001,1144.736
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[161]/D,1.200,0.137,Setup Check,1.588,3.237,-1.649,0.295,0.525,0.23000000000000004,186,0.059,31,31,0.0,0.0,2.7,0.181,0.0,0,0,30,1,0,0.3330000000000001,1065.7530000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_mepc_csr_rdata_q_reg[21]/D,1.200,0.035,Setup Check,1.603,3.252,-1.649,0.295,0.438,0.14300000000000002,137,0.056,23,23,0.268,0.0,2.4520000000000004,0.181,0.0,2,0,20,1,0,0.25200000000000006,823.5889999999999
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[127]/D,1.200,0.054,Setup Check,1.687,3.336,-1.649,0.295,0.541,0.24600000000000005,212,0.075,34,34,0.113,0.0,2.671,0.181,0.0,1,0,32,1,0,0.3760000000000001,1220.6450000000004
if_stage_i_instr_rdata_alu_id_o_reg[3]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[933]/D,1.200,0.051,Setup Check,1.562,3.210,-1.649,0.29,0.413,0.123,157,0.043,23,23,0.359,0.0,2.33,0.183,0.0,5,0,17,1,0,0.235,656.6979999999999
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_mtval_csr_RC_CG_HIER_INST63/RC_CGIC_INST/E,1.200,0,Clock Gating Setup Check,1.393,3.041,-1.649,0.295,0.279,-0.01599999999999996,127,0.053,29,29,0.219,0.0,2.2920000000000003,0.181,0.0,2,0,26,1,0,0.25700000000000006,874.0230000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[970]/D,1.200,0.005,Setup Check,1.692,3.340,-1.648,0.295,0.497,0.202,208,0.073,33,33,0.0,0.0,2.7910000000000004,0.181,0.0,0,0,32,1,0,0.3720000000000001,1186.2640000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[979]/D,1.200,0.036,Setup Check,1.662,3.311,-1.648,0.295,0.499,0.20400000000000001,209,0.069,34,34,0.068,0.0,2.694,0.181,0.0,1,0,32,1,0,0.3700000000000001,1175.76
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[308]/D,1.200,0.043,Setup Check,1.667,3.315,-1.648,0.295,0.51,0.21500000000000002,209,0.069,34,34,0.068,0.0,2.7,0.181,0.0,1,0,32,1,0,0.3770000000000001,1212.721
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[9]/SE,1.200,0.081,Setup Check,1.644,3.292,-1.648,0.295,0.525,0.23000000000000004,211,0.084,30,30,0.365,0.0,2.365,0.181,0.0,3,0,26,1,0,0.3620000000000001,1102.025
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[623]/D,1.200,0.067,Setup Check,1.619,3.267,-1.648,0.295,0.485,0.19,210,0.089,34,34,0.112,0.0,2.587,0.181,0.0,2,0,31,1,0,0.3750000000000001,1186.968
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[720]/D,1.200,0.089,Setup Check,1.625,3.273,-1.648,0.295,0.514,0.21900000000000003,206,0.077,29,29,0.137,0.0,2.548,0.212,0.0,2,0,26,1,0,0.34500000000000003,1032.1240000000003
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[539]/D,1.200,0.048,Setup Check,1.666,3.314,-1.648,0.295,0.514,0.21900000000000003,212,0.076,34,34,0.113,0.0,2.6470000000000002,0.181,0.0,1,0,32,1,0,0.3710000000000001,1183.3100000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[329]/D,1.200,-0.012,Setup Check,1.742,3.390,-1.648,0.295,0.53,0.23500000000000004,159,0.066,25,25,0.20600000000000002,0.0,2.6109999999999998,0.212,0.0,3,0,21,1,0,0.2940000000000001,951.423
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[659]/D,1.200,0.055,Setup Check,1.664,3.312,-1.648,0.295,0.519,0.22400000000000003,209,0.07,34,34,0.068,0.0,2.694,0.181,0.0,1,0,32,1,0,0.3700000000000001,1175.76
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[535]/D,1.200,0.033,Setup Check,1.679,3.327,-1.648,0.295,0.513,0.21800000000000003,209,0.075,34,34,0.068,0.0,2.704,0.181,0.0,1,0,32,1,0,0.3720000000000001,1193.419
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[392]/D,1.200,0.047,Setup Check,1.697,3.344,-1.648,0.295,0.544,0.24900000000000005,208,0.068,33,33,0.0,0.0,2.801,0.181,0.0,0,0,32,1,0,0.3590000000000001,1125.4560000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[4]/D,1.200,0.035,Setup Check,1.604,3.251,-1.647,0.295,0.439,0.14400000000000002,227,0.071,31,31,0.219,0.0,2.4840000000000004,0.181,0.0,2,0,28,1,0,0.36500000000000005,1079.484
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[310]/D,1.200,0.049,Setup Check,1.662,3.310,-1.647,0.295,0.511,0.21600000000000003,209,0.067,34,34,0.068,0.0,2.6959999999999997,0.181,0.0,1,0,32,1,0,0.3840000000000001,1253.855
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[785]/D,1.200,0.036,Setup Check,1.652,3.300,-1.647,0.295,0.489,0.194,209,0.067,34,34,0.068,0.0,2.6839999999999997,0.181,0.0,1,0,32,1,0,0.3630000000000001,1144.736
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[372]/D,1.200,0.044,Setup Check,1.669,3.315,-1.647,0.295,0.512,0.21700000000000003,209,0.069,34,34,0.068,0.0,2.7,0.181,0.0,1,0,32,1,0,0.3770000000000001,1212.721
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[502]/D,1.200,0.059,Setup Check,1.668,3.314,-1.646,0.295,0.526,0.23100000000000004,209,0.071,34,34,0.068,0.0,2.6959999999999997,0.181,0.0,1,0,32,1,0,0.3840000000000001,1253.855
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[95]/D,1.200,0.053,Setup Check,1.689,3.335,-1.646,0.295,0.542,0.24700000000000005,212,0.074,34,34,0.113,0.0,2.671,0.181,0.0,1,0,32,1,0,0.3760000000000001,1220.6450000000004
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[906]/D,1.200,0.003,Setup Check,1.694,3.340,-1.646,0.295,0.497,0.202,208,0.073,33,33,0.0,0.0,2.7910000000000004,0.181,0.0,0,0,32,1,0,0.3720000000000001,1186.2640000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[1008]/D,1.200,0.069,Setup Check,1.628,3.274,-1.646,0.295,0.497,0.202,206,0.078,29,29,0.137,0.0,2.548,0.212,0.0,2,0,26,1,0,0.34500000000000003,1032.1240000000003
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[586]/D,1.200,0.004,Setup Check,1.694,3.340,-1.646,0.295,0.497,0.202,208,0.073,33,33,0.0,0.0,2.7910000000000004,0.181,0.0,0,0,32,1,0,0.3720000000000001,1186.2640000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[5]/D,1.200,0.034,Setup Check,1.605,3.251,-1.646,0.295,0.439,0.14400000000000002,227,0.071,31,31,0.219,0.0,2.483,0.181,0.0,2,0,28,1,0,0.36500000000000005,1077.846
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[425]/D,1.200,-0.010,Setup Check,1.744,3.390,-1.646,0.295,0.534,0.23900000000000005,159,0.065,25,25,0.20600000000000002,0.0,2.6109999999999998,0.212,0.0,3,0,21,1,0,0.2940000000000001,951.423
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[193]/D,1.200,0.136,Setup Check,1.592,3.238,-1.645,0.295,0.528,0.23300000000000004,186,0.06,31,31,0.0,0.0,2.7,0.181,0.0,0,0,30,1,0,0.3330000000000001,1065.7530000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[36]/D,1.200,0.106,Setup Check,1.541,3.186,-1.645,0.295,0.447,0.15200000000000002,194,0.06,32,32,0.0,0.0,2.649,0.181,0.0,0,0,31,1,0,0.3430000000000001,1088.256
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[692]/D,1.200,0.037,Setup Check,1.671,3.316,-1.645,0.295,0.509,0.21400000000000002,209,0.07,34,34,0.068,0.0,2.7,0.181,0.0,1,0,32,1,0,0.3770000000000001,1212.721
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[260]/D,1.200,0.119,Setup Check,1.542,3.187,-1.645,0.295,0.461,0.16600000000000004,194,0.06,32,32,0.0,0.0,2.649,0.181,0.0,0,0,31,1,0,0.3430000000000001,1088.256
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[915]/D,1.200,0.035,Setup Check,1.669,3.314,-1.645,0.295,0.505,0.21000000000000002,209,0.073,34,34,0.068,0.0,2.694,0.181,0.0,1,0,32,1,0,0.3700000000000001,1175.76
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[532]/D,1.200,0.037,Setup Check,1.675,3.320,-1.645,0.295,0.512,0.21700000000000003,209,0.074,34,34,0.068,0.0,2.7,0.181,0.0,1,0,32,1,0,0.3770000000000001,1212.721
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[3]/D,1.200,0.034,Setup Check,1.605,3.250,-1.645,0.295,0.439,0.14400000000000002,227,0.056,31,31,0.219,0.0,2.4960000000000004,0.181,0.0,2,0,28,1,0,0.36600000000000005,1082.334
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_mcycle_counter_i_counter_q_reg[55]/D,1.200,0.010,Setup Check,1.707,3.352,-1.645,0.295,0.517,0.22200000000000003,208,0.092,31,31,0.219,0.0,2.563,0.181,0.0,2,0,28,1,0,0.3580000000000001,1087.018
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[949]/D,1.200,0.037,Setup Check,1.669,3.314,-1.644,0.295,0.507,0.21200000000000002,209,0.069,34,34,0.068,0.0,2.6969999999999996,0.181,0.0,1,0,32,1,0,0.3750000000000001,1202.525
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[373]/D,1.200,0.043,Setup Check,1.670,3.314,-1.644,0.295,0.512,0.21700000000000003,209,0.069,34,34,0.068,0.0,2.6969999999999996,0.181,0.0,1,0,32,1,0,0.3750000000000001,1202.525
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[815]/D,1.200,0.065,Setup Check,1.623,3.267,-1.644,0.295,0.488,0.193,210,0.089,34,34,0.112,0.0,2.587,0.181,0.0,2,0,31,1,0,0.3750000000000001,1186.968
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[439]/D,1.200,0.041,Setup Check,1.686,3.330,-1.644,0.295,0.527,0.23200000000000004,209,0.079,34,34,0.068,0.0,2.704,0.181,0.0,1,0,32,1,0,0.3720000000000001,1193.419
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[976]/D,1.200,0.068,Setup Check,1.630,3.274,-1.644,0.295,0.498,0.203,206,0.078,29,29,0.137,0.0,2.548,0.212,0.0,2,0,26,1,0,0.34500000000000003,1032.1240000000003
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[722]/D,1.200,0.043,Setup Check,1.640,3.283,-1.644,0.295,0.483,0.188,209,0.07,34,34,0.068,0.0,2.665,0.181,0.0,1,0,32,1,0,0.3640000000000001,1143.221
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[500]/D,1.200,0.053,Setup Check,1.675,3.318,-1.644,0.295,0.527,0.23200000000000004,209,0.072,34,34,0.068,0.0,2.7,0.181,0.0,1,0,32,1,0,0.3770000000000001,1212.721
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[443]/D,1.200,0.055,Setup Check,1.672,3.316,-1.644,0.295,0.527,0.23200000000000004,212,0.078,34,34,0.113,0.0,2.6470000000000002,0.181,0.0,1,0,32,1,0,0.3710000000000001,1183.3100000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_minstret_counter_i_counter_q_reg[56]/D,1.200,0.013,Setup Check,1.695,3.339,-1.643,0.295,0.508,0.21300000000000002,159,0.059,42,42,0.035,0.0,2.764,0.181,0.0,1,0,40,1,0,0.3030000000000001,981.609
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[182]/D,1.200,0.053,Setup Check,1.671,3.314,-1.643,0.295,0.525,0.23000000000000004,209,0.071,34,34,0.068,0.0,2.6959999999999997,0.181,0.0,1,0,32,1,0,0.3840000000000001,1253.855
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[912]/D,1.200,0.066,Setup Check,1.631,3.274,-1.643,0.295,0.498,0.203,206,0.078,29,29,0.137,0.0,2.548,0.212,0.0,2,0,26,1,0,0.34500000000000003,1032.1240000000003
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[592]/D,1.200,0.067,Setup Check,1.631,3.274,-1.643,0.295,0.498,0.203,206,0.078,29,29,0.137,0.0,2.548,0.212,0.0,2,0,26,1,0,0.34500000000000003,1032.1240000000003
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[1005]/D,1.200,0.044,Setup Check,1.654,3.297,-1.643,0.295,0.497,0.202,218,0.073,34,34,0.105,0.0,2.641,0.181,0.0,1,0,32,1,0,0.3770000000000001,1175.5080000000003
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[138]/D,1.200,0.017,Setup Check,1.693,3.336,-1.643,0.295,0.511,0.21600000000000003,208,0.069,33,33,0.0,0.0,2.7910000000000004,0.181,0.0,0,0,32,1,0,0.3720000000000001,1186.2640000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[415]/D,1.200,0.055,Setup Check,1.688,3.331,-1.643,0.295,0.543,0.24800000000000005,212,0.07,34,34,0.113,0.0,2.671,0.181,0.0,1,0,32,1,0,0.3760000000000001,1220.6450000000004
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[371]/D,1.200,0.040,Setup Check,1.673,3.316,-1.642,0.295,0.513,0.21800000000000003,209,0.074,34,34,0.068,0.0,2.694,0.181,0.0,1,0,32,1,0,0.3700000000000001,1175.76
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[501]/D,1.200,0.052,Setup Check,1.675,3.317,-1.642,0.295,0.527,0.23200000000000004,209,0.072,34,34,0.068,0.0,2.6969999999999996,0.181,0.0,1,0,32,1,0,0.3750000000000001,1202.525
if_stage_i_instr_rdata_id_o_reg[24]/CP,cs_registers_i_u_depc_csr_rdata_q_reg[21]/D,1.200,0.022,Setup Check,1.614,3.256,-1.642,0.295,0.436,0.14100000000000001,137,0.056,23,23,0.268,0.0,2.4570000000000003,0.181,0.0,2,0,20,1,0,0.25200000000000006,825.424
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[104]/D,1.200,0.045,Setup Check,1.699,3.342,-1.642,0.295,0.544,0.24900000000000005,208,0.065,33,33,0.0,0.0,2.801,0.181,0.0,0,0,32,1,0,0.3590000000000001,1125.4560000000001
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[228]/D,1.200,0.119,Setup Check,1.544,3.187,-1.642,0.295,0.463,0.16800000000000004,194,0.06,32,32,0.0,0.0,2.649,0.181,0.0,0,0,31,1,0,0.3430000000000001,1088.256
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[307]/D,1.200,0.039,Setup Check,1.673,3.315,-1.642,0.295,0.511,0.21600000000000003,209,0.073,34,34,0.068,0.0,2.694,0.181,0.0,1,0,32,1,0,0.3700000000000001,1175.76
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[239]/D,1.200,0.076,Setup Check,1.621,3.263,-1.642,0.295,0.497,0.202,210,0.086,34,34,0.112,0.0,2.587,0.181,0.0,2,0,31,1,0,0.3750000000000001,1186.968
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[783]/D,1.200,0.064,Setup Check,1.625,3.267,-1.642,0.295,0.489,0.194,210,0.089,34,34,0.112,0.0,2.587,0.181,0.0,2,0,31,1,0,0.3750000000000001,1186.968
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[315]/D,1.200,0.053,Setup Check,1.658,3.300,-1.642,0.295,0.511,0.21600000000000003,212,0.062,34,34,0.113,0.0,2.6470000000000002,0.181,0.0,1,0,32,1,0,0.3710000000000001,1183.3100000000002
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[180]/D,1.200,0.047,Setup Check,1.676,3.317,-1.642,0.295,0.523,0.22800000000000004,209,0.071,34,34,0.068,0.0,2.7,0.181,0.0,1,0,32,1,0,0.3770000000000001,1212.721
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[881]/D,1.200,0.035,Setup Check,1.658,3.300,-1.642,0.295,0.493,0.198,209,0.067,34,34,0.068,0.0,2.6839999999999997,0.181,0.0,1,0,32,1,0,0.3630000000000001,1144.736
if_stage_i_instr_rdata_id_o_reg[24]/CP,gen_regfile_ff.register_file_i_rf_reg_q_reg[309]/D,1.200,0.042,Setup Check,1.669,3.311,-1.641,0.295,0.511,0.21600000000000003,209,0.066,34,34,0.068,0.0,2.6969999999999996,0.181,0.0,1,0,32,1,0,0.3750000000000001,1202.525
